Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Air transport, passengers carried",IS.AIR.PSGR,East Asia & Pacific (IDA & IBRD countries),TEA,52002100,117392048,326402729,430771969.353661,482426892.525636,525964519.872814,579440333.840183,640110151.266246,708750644,790446548,887990139,..
"Air transport, passengers carried",IS.AIR.PSGR,Euro area,EMU,134459400,259579401,401882488,414887775.051461,439335562.659968,437876149.516337,441085469.33378,458429865.950749,495116034,527688666,565468991,..
"Air transport, passengers carried",IS.AIR.PSGR,Europe & Central Asia,ECS,..,428305223,615350087,671844987.251797,728739259.899544,749916268.946567,778805759.891435,823125948.616507,886634821,941730493,1021074464,..
"Air transport, passengers carried",IS.AIR.PSGR,Europe & Central Asia (excluding high income),ECA,..,38573123,82906743,109784823.988931,127505522.503833,146637092.428963,164714280.808988,182072466.407987,200728351,207356831,230381156,..
"Air transport, passengers carried",IS.AIR.PSGR,Europe & Central Asia (IDA & IBRD countries),TEC,..,41986042,88865012,115461131.988931,133766768.563661,153418991.821032,171433958.557655,188867281.833971,206959900,214729427,239815894,..
"Air transport, passengers carried",IS.AIR.PSGR,European Union,EUU,205004600,358885372,522372698,544237146.421111,580419801.395711,580528780.550501,589624592.082448,615746283.829413,660980488,709070868,763824571,..
"Air transport, passengers carried",IS.AIR.PSGR,Fragile and conflict affected situations,FCS,8600300,..,..,16274299.0544826,17555734.1344857,15751678.364189,17638368,17618329.7840676,16500731,16511562,16757224,..
"Air transport, passengers carried",IS.AIR.PSGR,Heavily indebted poor countries (HIPC),HPC,7434000,6492929,..,14165092.2265473,17296028.4634335,18073364.0300627,18079383.818,19361000.3208803,20661772,20915140,21637650,..
"Air transport, passengers carried",IS.AIR.PSGR,High income,HIC,856016916,1371457781,1593907824,1767908082.20971,1824163248.82453,1852977164.52738,1920400969.82247,1998748688.27893,2120507022,2242448110,2362763934,..
"Air transport, passengers carried",IS.AIR.PSGR,IBRD only,IBD,159995800,302292548,655153433,850885858.080731,949216812.694987,1030798822.41806,1123885609.53004,1223556813.41695,1342030869,1460998783,1619736811,..
"Air transport, passengers carried",IS.AIR.PSGR,IDA & IBRD total,IBT,178700100,323854019,683927328,891956142.164426,997808123.775953,1080347426.56044,1174597728.92127,1276673084.40434,1396421827,1517531639,1677903451,..
"Air transport, passengers carried",IS.AIR.PSGR,IDA blend,IDB,9171900,11843681,14478595,20385957.4291658,23628953.362155,24608595.7964471,24079819.087732,24297853.3433395,25195753,26021442,25611556,..
"Air transport, passengers carried",IS.AIR.PSGR,IDA only,IDX,9532400,9717790,..,20684326.65453,24962357.7188113,24940008.3459324,26632300.3034966,28818417.6440473,29195205,30511414,32555084,..
"Air transport, passengers carried",IS.AIR.PSGR,IDA total,IDA,18704300,21561471,28773895,41070284.0836958,48591311.0809664,49548604.1423795,50712119.3912287,53116270.9873868,54390958,56532856,58166640,..
"Air transport, passengers carried",IS.AIR.PSGR,Late-demographic dividend,LTE,84784000,216639000,572829124,685670532.062163,761255355.361109,830069110.535278,907272787.660847,985686600.922675,1088963002,1190947049,1321396162,..
"Air transport, passengers carried",IS.AIR.PSGR,Latin America & Caribbean,LCN,65165400,96507566,140453020,178418790.815615,198178802.341581,217297987.707647,234290843.071702,248819232.967444,264217989,266690030,277465552,..
"Air transport, passengers carried",IS.AIR.PSGR,Latin America & Caribbean (excluding high income),LAC,54718200,76116463,117008500,150236096.074049,167152413.844648,182528157.497718,192216019.24931,205596998.982173,218215102,217387215,223748010,..
"Air transport, passengers carried",IS.AIR.PSGR,Latin America & the Caribbean (IDA & IBRD countries),TLA,62937900,93639750,138693494,175872865.026943,195644076.787561,214936093.956842,232318775.071702,246692569.638564,262023503,264419476,275601297,..
"Air transport, passengers carried",IS.AIR.PSGR,Least developed countries: UN classification,LDC,7986900,7690574,11769610,18083757.2926162,21798105.7803451,22619178.9609922,25019675.1460037,25990551.4712815,25697166,27094160,29209304,..
"Air transport, passengers carried",IS.AIR.PSGR,Low & middle income,LMY,168959700,302606931,655820722,860353176.000227,962790581.357535,1041077807.03751,1127874103.35021,1228542698.19697,1345971463,1462653787,1616085468,..
"Air transport, passengers carried",IS.AIR.PSGR,Low income,LIC,6081100,6149262,..,13778411.3653514,16613320.7372053,16340552.4721242,17483043.9754929,17417600.9410549,15827028,16702497,17658504,..
"Air transport, passengers carried",IS.AIR.PSGR,Lower middle income,LMC,47693700,67691852,145800784,218942287.936996,252491459.557873,265845201.526017,274690779.475176,300474731.434667,332601362,377023010,420388007,..
"Air transport, passengers carried",IS.AIR.PSGR,Middle East & North Africa,MEA,38928000,59654534,114274202,151073013.620073,160271708.77236,175337423.625517,188897689.145994,204902736.907039,217000211,239193056,251171228,..
"Air transport, passengers carried",IS.AIR.PSGR,Middle East & North Africa (excluding high income),MNA,20968500,26100792,38021520,52770471.7706611,52290259.4262449,50973534.9288624,53720922.1459943,54370978.9070389,50614910,55760221,59931049,..
"Air transport, passengers carried",IS.AIR.PSGR,Middle East & North Africa (IDA & IBRD countries),TMN,20968500,26100792,38021520,52770471.7706611,52290259.4262449,50973534.9288624,53720922.1459943,54370978.9070389,50614910,55760221,59931049,..
"Air transport, passengers carried",IS.AIR.PSGR,Middle income,MIC,162878600,296457669,646333981,846574764.634876,946177260.620329,1024737254.56538,1110391059.37471,1211125097.25591,1330144435,1445951290,1598426964,..
"Air transport, passengers carried",IS.AIR.PSGR,North America,NAC,485175416,707095388,732006924,783774409.375339,796874011.954739,807166400.792869,814697725.918431,838238607,878450302,909445425,940807001,..
"Air transport, passengers carried",IS.AIR.PSGR,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, passengers carried",IS.AIR.PSGR,OECD members,OED,841204216,1323790150,1503729824,1654443296.60395,1700917401.485,1740926018.63029,1800304340.43694,1871741579.87687,1991785280,2100929909,2218401743,..
"Air transport, passengers carried",IS.AIR.PSGR,Other small states,OSS,5798000,..,..,29535977.7423871,31467772.8984138,34532854.8748242,34877522,..,43818107,51705282,..,..
"Air transport, passengers carried",IS.AIR.PSGR,Pacific island small states,PSS,647200,994674,1861811,1679808.52104507,1691669.50847461,1701510.525037,1807896,2006028,2120856,2238966,2619559,..
"Air transport, passengers carried",IS.AIR.PSGR,Post-demographic dividend,PST,823529116,1301972064,1409097909,1535018340.66772,1572981001.53047,1599345143.47385,1647552395.82541,1703839061.73137,1789921540,1872020604,1957241740,..
"Air transport, passengers carried",IS.AIR.PSGR,Pre-demographic dividend,PRE,7398600,5605843,..,17819048.6593058,20387700.7728865,20515501.676293,19925850.818,19349770.8959757,21230480,20633300,20087493,..
"Air transport, passengers carried",IS.AIR.PSGR,Small states,SST,10857400,20091826,..,36212017.2634321,38988883.5828998,42154410.2963114,42160917.6,47106779.952765,51784766,59930507,60598590,..
"Air transport, passengers carried",IS.AIR.PSGR,South Asia,SAS,18916100,26822530,64195666,78888194.8863276,91031850.071816,89645445.1785226,93893397.487732,102251106.643424,120221878,142492664,163287737,..
"Air transport, passengers carried",IS.AIR.PSGR,South Asia (IDA & IBRD),TSA,18916100,26822530,64195666,78888194.8863276,91031850.071816,89645445.1785226,93893397.487732,102251106.643424,120221878,142492664,163287737,..
"Air transport, passengers carried",IS.AIR.PSGR,Sub-Saharan Africa,SSF,14808400,17912857,27748907,38191509.1379019,42648276.401034,45408840.8023685,43790341.818,44380996.115098,47850992,49683303,51277335,..
"Air transport, passengers carried",IS.AIR.PSGR,Sub-Saharan Africa (excluding high income),SSA,14566000,17519022,27184327,37778795.1379019,42254442.401034,45172846.8023684,43445905.818,43973716.115098,47353496,49115389,50643817,..
"Air transport, passengers carried",IS.AIR.PSGR,Sub-Saharan Africa (IDA & IBRD countries),TSS,14808400,17912857,27748907,38191509.1379019,42648276.401034,45408840.8023684,43790341.818,44380996.115098,47850992,49683303,51277335,..
"Air transport, passengers carried",IS.AIR.PSGR,Upper middle income,UMC,115184900,228765817,500533197,627632476.69788,693685801.062456,758892053.039366,835700279.899539,910650365.821244,997543073,1068928280,1178038957,..
"Air transport, passengers carried",IS.AIR.PSGR,World,WLD,1024976616,1674064712,2249728546,2628261258.20994,2786953830.18207,2894054971.56489,3048275073.17267,3227291386.4759,3466478485,3705101897,3978849402,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Afghanistan,AFG,..,..,..,..,9.3,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Albania,ALB,..,36.58605,..,5.5,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Algeria,DZA,..,..,..,..,..,..,7.50076369799783,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Argentina,ARG,..,..,..,..,..,5.025251,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Armenia,ARM,..,..,..,9.9,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Azerbaijan,AZE,..,9.729839,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Bangladesh,BGD,..,..,..,..,..,..,5.002084,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Belarus,BLR,..,..,..,..,..,2.3,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Benin,BEN,..,..,..,..,..,24.1,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Bolivia,BOL,..,..,20.2,..,..,..,20.20834,..,13.92,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Bosnia and Herzegovina,BIH,..,20.2,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Brazil,BRA,..,..,5,..,4.2,..,3.215266,3.53264903343174,2.54,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Burkina Faso,BFA,..,..,..,50.3,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Burundi,BDI,..,36.96453,..,31.9,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Cambodia,KHM,..,..,34.5,..,..,11.5,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Cameroon,CMR,..,..,..,..,62,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Central African Republic,CAF,..,67,..,37.2,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Chad,TCD,..,..,..,33.1,..,..,..,..,55.8956202521172,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Chile,CHL,..,..,..,..,..,4.5,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Colombia,COL,..,..,6.44,..,..,7.2,..,6.619165,5.56,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,"Congo, Dem. Rep.",COD,..,39.8,..,20.5,..,..,..,41.3914285397468,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,"Congo, Rep.",COG,..,..,..,..,..,31.5,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Costa Rica,CRI,..,..,..,..,2.5,..,..,..,..,1.31,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Cote d'Ivoire,CIV,..,40.7,..,..,..,36.5,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Dominican Republic,DOM,..,..,14.05843,..,..,2.684442,..,13.1965934572113,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Ecuador,ECU,..,..,6.3,..,3.2,..,..,..,5.562005,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,"Egypt, Arab Rep.",EGY,..,..,2.9,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,El Salvador,SLV,..,..,7.4,..,7.442466,7,7.800059,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Eswatini,SWZ,..,11.2,..,13.3,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Ethiopia,ETH,..,..,..,..,26.1,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Gabon,GAB,..,..,..,..,..,24,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,"Gambia, The",GMB,..,25.31456,..,..,..,..,..,..,23.75,..,..,..
